language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,id,notes
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"I mean everyday, karfe bakwae na safe baya karasawa nake barin gida in tafi gun yarinyar don akwai injections din da nake mata a lokacin, before leaving kuma sai na tabbatar tayi breakfast dat's around to eight, ina barin gidan xan kuma dawowa nan gida inyi wanka in shirya inyi breakfast snn in tafi clinic, a can clinic duk abinda nake da xaran sha daya da rabi yayi xan bari koma meye kuwa in tafi gun yarinyar don bata drugs dinta, in tilasta ta taci abinci sannan in kuma komawa clinic, duk abinda nake Karfe uku da rabi xan bari in kuma komawa gun yarinyar don bata drugs, sannan in sake komawa asibiti, Karfe bakwai da rabi a gidana yake min don a wannan lokacin ma tana da injections, baxan kuma bar gidan ba sai after ten don kafin ta kwanta Akwae drugs da xata sha, kasan sau nawa Junaid ke xuwa gidan?"" Faisal yayi shiru yana kallonsa, El-ameen yace ""Sau daya!",health,daily routine and healthcare visits,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Meyasa xaka min haka, why did you go faisal, gaskiya ka bata min rai, who's he da yake tunanin without him Allah baxai bata lafiya ba, shi din banxa, bana bukatansa a lamari na kuma, bana bukata",culture_and_religion,Asking for explanation,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Tsaki Junaid yayi yace ""kaga Kawai na yanke shawarar tafiya da ita Abeokutan, xai fi!",livelihoods_and_work,travel plans,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Maganar ta saba da wannan ta saba da wancan bai taso ba yanxu"" faisal dai kallonsa kawai yake, Mikewa yayi yace ""Xan koma gida kafin",culture_and_religion,conversation,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"xan ko je in samu uwar Aminun yanxu ba sai gobe ba"" Suhaima tace ""Amma fa Hajiya xai ma iya yiwuwa Khadija ta san komai"" Hajiya tace ""Ae baxa tayi magana ba shegiyar, bari ina zuwa in je gun balki mu san abun yi"" dankwali ta dauka ta fice tayi bangaren Umma",culture_and_religion,Family relations,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Wani drugs din ka siya mata?"" ?",health,Drugs inquiry,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Daga haka faisal ya tura text din sai da ya tabbatar ya tafi sannan ya maxa yayi deleting ya mayar da wayar ya ajiye, ko minti goma faisal bai kara a gidan ba yayi gaba",household_and_care,Phone usage,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Junaid na xaune parlon Mumy yana cin abinci text din ya shigo wayarsa, yayi mamakin ganin sunan El-ameen, ya bude text din ya karanta content din, murmushi kawai yayi ya ajiye wayar, can ya mike ya dawo parlor ya d'an saci kallon Humainah dake kwance tana danna wayar fatima, karbe wayar yayi yace ""Ke baki iya gaisuwa ba ne"" mikewa tayi xata wuce daki ya fixgota, ta kusa fadowa kansa, turasa tayi kmr xata yi kuka tace ""Ni ka kyaleni,"" ya matso kusa da ita yace ""Anki"" ta bata fuska xata yi kuka, yayi murmushi yace ""Abinda kika fi iyawa kenan ai"" saketa yayi ya fita daga parlon ta bi sa da harara",household_and_care,romantic interaction,stereotypes,gender,sensitive,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Karfe takwas saura na dare El-ameen ya fito rike da makullin motarsa xai tafi clinic a bisa umarnin dad dinsa, bin sa da kallo Ummi tayi har ya fita, yana shiga motarsa driver din Abbansa ya karaso kusa da motar, xuge glass yayi yana kallonsa yace ""Ya aka yi Umar?"" Drivern ya d'an sosa kai yace ""Yallabai dama, ji nayi Hajiya xata aika wasu xuwa can gidan ka, ina jin akwai fa binciken da take, xuwa anjima xa su je, nine ma xan kai su wai",health,Visiting a clinic,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Umar din yace ""Amma yallabai ka rufan asiri, naga kai din mutum ne mai kirki shi yasa nace bari in ankarar da kai, in ma da matsala ne sai ka gyara"" El-ameen yace ""nagode kwarai umar, kar ka ji komai"" daga haka ya ja motar ya bar gidan, sai da ya fara tsayawa a atm machine ya cire kudi sannan ya nufi gidansa direct",livelihoods_and_work,conversation between Umar and El-ameen,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"girgixa kai yayi don yasan ba lallai basu yi thinking negatively ba, Hotel?",household_and_care,hotel recommendation,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Dafe kansa yayi cike da confusion, can ya dago ya juya yana kallonta ya ga ita ma shi take kallo, yayi murmushi a hankali yace ""Ina xan kai ki jewel?"" Dauke kanta tayi ta jinginar jikin glass din motar tana lekan waje, ya tada motar ya kuma hawa kan titi ya dinga driving din kamar bai son yi, cikin mintunan da basu wuce ashirin ba ya iso clinic, yayi parking a wajen da aka tanadar don ajiye mota, kalle kallen haraban hospital din ya dinga yi, ganin patients ne Kawai ya fito, ai tana ganin ya fita ta fasa ihu ita ma xata fito, ya juyo da sauri yace ""Wait jewel yanzu xan bude maki"" xagawa yayi daya side din ya bude motar ya fito da ita, kalle kalle ta shiga yi, ya rike hannunta ya shiga asibitin da sauri, bai saurari nurses din dake gaida sa ba ya haura sama da ita ya bude office dinsa suka shiga, key ya sa ma kofar sannan ya juya yana kallonta ya sauke ajiyar xuciya yace ""We've got a good solution koh"" kama hannunta yayi ya nufi bedroom din dake office din ya xaunar da ita kan gado yana kallonta, kwan kwasa office dinsa ya ji ana yi ya mike da sauri ya fita, mikewa tayi ita ma da saurinta ta bi bayansa, ganin ta biyosa yasa bai bude kofar ba yace ""Who's there?"" Muryar nurse yaji tace ""ur attention is needed at the theatre sir"" a fusace yace ""Toh da ban xo ba fa"" shiru tayi yyi tsaki ya kama hannun Jasmine ya maida ta dakin, xaunar da ita ya kuma yi a hankali yace ""Look jewel, yanxun nan xan dawo kar ki bi ni plss"" ya kusa second goma yana kallonta sannan ya mike a hankali xai fita ita ma ta tashi da sauri, yace ""Ohhw ina xan kai ki jewel?"" Fita yayi ta bi bayansa, ya isa show glass din dake office din me dauke da magunguna da ruwan allurori ya bude ya dauki wani kwalban allura ya rufe, syringe ya dauka ya juya suka kusa cin karo, yace ""Sorry!"" kama hannunta yyi suka koma dakin ya sa ta xauna, cikin few minutes ya hada alluran yayi mata a lap, 'yar kara kawai tayi masa tana bata fuska, yayi kasa da murya yace ""Sorry jewel!"" sun kusa minti goma xaune yana yi yana kallon agogo, yaji an kuma kwankwasa kofa, ya mike da sauri ita ma ta mike sai dai da ganinta kasan duk jikinta ya mutu, rike hannunta yayi ganin yanda take layi ya fito office din yace ""Yes!"" Muryar Abbansa yaji yace ""S'ako na bai iso gare ka bane, ka wani garkame office kana ce min yes"" xaro ido yayi yace ""Ohh No, kaya nake canzawa ne Abba gani nan xuwa yanxu"" Abba bai kuma cewa komai ba, hakan yasa ya kama hannunta suka koma dakin, kwantar da ita yayi ta lumshe ido, ya sauke ajiyar xuciya ya mike ya bude inda kayan shiga theatre dinsa suke, ya cire na jikinsa ya saka sannan ya lullubeta ya fito daga dakin ya rufe da key",health,a person's confusing reaction,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Nurse din tace ""But sir ina da duty a asibiti da daddare"" kallon junaid El-Ameen yayi, jin bai ce komai ba yace ""Ohk xa mu san yanda xa ayi xuwa ltr"" Daga haka ya mike yace ma junaid xai tafi gida, Junaid yace ""But am also leaving"" kudi ya ciro a aljihunsa ya mika ma nurse din yace ""Gashi ki siya maku abinda xa ku ci kar ki kuma bar ta ita kadai a daki"" shi dai El-ameen fita kawai yayi, junaid ya bi bayansa, tana ganin haka ta mike da sauri xata bi su a rikice amma tuni suka rufe kofar, nurse din ta kamo hannunta sanin bata komai ta ja ta suka koma dakin",health,Nurse's duties at the hospital,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" D'ago kanta yayi ta kasa kallon fuskarsa sai kokarin kwace kanta take, yayi murmushi murya can kasa yace ""Ba fitsara ba!"" Ta girgixa kai da sauri ba tare da ta bari sun hada ido ba tace ""don Allah kayi hakuri ban gane kai bane, baxan kara ba"" Muryar fatima da ya ji yasa ya saketa da sauri, ko second uku bata kara ba ta fice daga kitchen din tana tuntube, juyawa yayi shi ma ya fita yana mamakin hakan da yayi don bai taba shigen haka ba, mumynsa kadai yake runguma a rayuwarsa",culture_and_religion,romantic interaction,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Da gudu Suhaima ta nufi kitchen din ba a dau lokaci ba ta fito da sauri tayi xamanta, dai dai lokacin da Khadija ta sauko ta mika ma uwarta wayar ta nufi kitchen, cikin few minutes ta fito rike da mug mai murfi ta fice daga parlon duk suka bi ta da kallo",household_and_care,Suhaima goes to the kitchen,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Unknown,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Yace ""Alryt xan xo in same ki later, I will cal you idan na xo"" tace ""Ohk",media_and_online,communication,public_interest,,sensitive,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Washegari lahadi junaid ya rasa me ke masa dadi, bai san yanda Mumy xata dauki jasmine a matsayin warce yake shirin aure ba idan aka gano bata da hankali, Karfe takwas da wani abu ya shigo parlon Mumy, Humainah ce ke ta goge goge a parlon, tana ganinsa tayi hanyar daki ya bi ta da kallo, tun daga incident din ranan take avoiding dinsa, dakin Mumy ya tafi ya sameta tana gyaran dakin, ya gaidata ta amsa tare da cewa ""Jiya Karfe nawa ka dawo gidan nan?"" Ya shafa kansa yace ""Tara saura, naga kamar kin yi bacci ne shi yasa ban shigo ba"" bata ce komai ba ya juya kamar munafuki ya fita, a tsatstsaye yayi breakfast ya fita xuwa gaida Abbansa, Hajiya ce parlon tana hada masa breakfast, ya xauna kasa ya gaida Abbansa sannan ya gaisheta, tayi murmushi tace ""Lafiya lau Ahmad"" ya kusa minti biyar xaune parlon jin Abba bai ce masa komai ba ya mike yayi masa sallama ya fita",household_and_care,Family and relationships,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Karfe goma saura Junaid ya shirya yayi ma Mumy sallama ya fita, Mumy dai jin sa kawai take da yace ranan xai kawo mata surkarta, yana fita gidan Hajjo ta diro da 'yar Jakarta babu notice",household_and_care,Daily activities and interactions,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Junaid na isa hotel din ya tarar warce yayi hiring don gyara Jasmine har ta xo, El-ameen yayi tsaki ganinsa yace ""Sai yanxu ka ga daman xuwa tata da kai"" Junaid yace ""Ehh"" simple make up aka yi ma jasmine da kyar don har cixon me make-up din sai da tayi, wajen sa mata kaya ma a bayi sai da suka yi karamin yaki don sai da El-ameen ya mata jan ido ta tsaya, shi dai Junaid wayarsa kawai yake dannawa, sai da aka dau kusan awa daya wajen shiryata, tayi wani sanyayyan kyau, sai dai da ganinta kasan a takure take cikin kayan, da ta sa hannu xata cixge El-ameen xai mata wani irin kallo, lokaci lokaci Junaid kan sata kallonta, har matar ta gama ta sa mata hijab, tayi wani kara xata fixge El-ameen ya mata tsawa, sake hijab din tayi tana kallonsa, ya sakar mata wani lallausan murmushi, can Junaid ya mike ya fita daga dakin, waya El-ameen ya dauka ya dawo kusa da ita ya shiga daukan ta hoto sai kallon yanda wayar ke Haske take kamar idonta xai fito, wanda hakan ya kara mata kyau ba kadan ba, ya dauketa ya kusa goma, can ya dawo kusa da ita ya xauna ya matso da ita a hankali sannan ya masu selfie, mai make up dai sai kallonsu take da sha'awa don sun yi mata kyau sosai, bude kofa Junaid yayi El-ameen ya mike ya koma inda yake, Junaid ya ciro kudi ya mika ma matar tayi masa godiya ta fita, Junaid ya kalli El-ameen yace ""Hafsat na jiranmu"" El-ameen yace ""Ohk Allah ya kiyaye hanya, no matter what kar ka yarda ka bar kusa da ita"" Junaid yace ""Ohk"" dagota El-ameen yayi ya kama hannunta, kin tafiya tayi tana kallon flat shoe din kafarta, El-ameen ya jawota ta fasa ihu tana son cire takalmin, Junaid dai sai kallon ikon Allah yake, El-ameen yace ""Baxa ta iya tafiya da takalmin ba kenan"" dukawa yayi ya cire mata takalman ai ko sai gashi ta fara tafiya, Junaid ya xaro ido yace ""Haka xa mu je ba takalmi?"" El-ameen yace ""Ae hijab din ya kai kasa sosai, bbu komai kawae ka ba Hafsat din ta rike mata, hope ka dai gaya mata brain disorder gare ta?"" Junaid ya sauke ajiyar xuciya yace ""Tabdi!"" Daga haka ya juya ya fita, El-ameen yayi murmushi ya bi bayansa yana rike da hannunta, kallonsu kawai ake tun daga cikin hotel din har suka fito haraban hotel din, junaid na isa gun motarsa ya juya yana kallonsu, wani mugun faduwa gabansa yayi suna hada ido da ita, ya tsura masu ido su biyun, a hankali take tahowa kamar me tausayin kasa, El-ameen na rike da ita har suka iso gun motar ya bude front seat ya shigar da ita, junaid ya lumshe ido ya bude a hankali yace ""Jikina na bani baxa mu yi nasara ba",livelihoods_and_work,Hiring and makeup,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" El-ameen ya girgixa kai yace ""No!",culture_and_religion,Refusal or rejection,stereotypes,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Am sorry i hide everything for you, tana da brain disorder ne, so",health,health issue,specialized_advice,health_status,sensitive,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Junaid na ganin dishi dishi ya nufi mota da ita, driving kawai yake amma bai ma ganin gabansa da kyau ji yake kamar a sama yake tafiyar ma, ihun da jasmine tayi da karfi yasa idonsa ya bude sosai, sai a sannan yaga irin tukin da yake da ihun da jama'a ma suke yi, kokarin kauce ma babban motar da yake kokarin karo da yayi, amma hakan bai yiwu ba don sai da suka yi karo bayan haka ya juya kan motar yayi gefen titi yayi cikin jama'a nan ma yaje ya buge da pole, sama sama ya dinga jin abinda Jasmine ke cewa, iya karfinta take cewa Umminta",livelihoods_and_work,Car accident,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Alhmdllh!"" lokaci daya murmushin ya bace tunawa da yayi sai fa ya iya xama kuma tayi loosing memory ya girgixa kai da sauri yace ""No!",culture_and_religion,Emotional response,public_interest,,sensitive,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Gefensa ta kuma rabawa xata fita ya rikota, ta juyo da sauri ta warce hannunta tana masa wani irin kallon da yasa hanjin cikinsa kadawa, komawa baya yayi da sauri ta fice daga toilet din ya bi ta da kallo xuciyarsa na bugawa",health,Intimate encounter,public_interest,gender,sensitive,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Junaid ya jinginar da kansa jikin bango daga xaunen da yake ya lumshe ido, har kusan Karfe biyu El-ameen bai dawo dakin ba, ya juya yana kallon gadon da take kwance, saukowa yayi daga kan gadon da yake ya karasa nata gadon yana kallonta, lumshe ido yayi cikin sanyin murya yace ""Na so taimakon da xan maki ya fi haka Jasmine, I can't help, baxan iya tsallake umarnin Mumyna ba, am very glad kin dawo mai hankali, nasan you will cope da new environment din da xa ki samu kanki har tunanin ki ya dawo"" ya kusa minti goma kusa da ita kafin ya mike a sanyaye ya koma gadonsa",culture_and_religion,Intimate conversation,specialized_advice,gender,sensitive,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Driving kawai El-ameen ke yi ba tare da yasan inda xai kai ta ba, sai a lokacin ya fara daya sanin sallamar mama jummai da yanxu kawai sai ya kai su hotel, parking yayi gefen titi ya dafe kansa yana tunanin abun yi, can ya dago yana kallonta ya ga kallonsa take, murmushi ya sakar mata ta sauke idonta daga kansa, wayarsa ya ciro ya shiga neman number wata course mate dinsa kuma frnd dinsa a da, bugu uku ta daga suka gaisa, ya tambayeta oga da yara, daga daya bangaren tace ""Suna nan qlau, kana duniya kuwa El-ameen, ko ma dai ce min xaka yi bikin ka ya kusa?"" Dariya yayi yace ""Haba dai d'an yaro da ni, aure ba yanxu ba sai na kara girma"" dariyan tayi ita ma tace ""Continue deceiving ur self, ga mu dai har mun kusa aurarwa,"" yace ""Toh wa ya sani ko ni xa a ba wa ma,"" tace ""Allah ya sauwake, me 'ya ta xata yi da sa'an ubanta"" dariya yayi sosai yace ""Ban dai xo da naira nace ina so bane, yanxu dai kina kt ne?"" Tace ""Ina nan ina xa ni,"" yace ""Toh a gaya ma oga gani nan xuwa dai"" tace ""Sai kace gaske"" yace ""Allah kuwa, gani xuwa favour xan xo nema gun ku"" tace ""Toh sai ka xo, ina xuba ido"" yace ""Alryt tnx"" daga haka ya katse wayar, juyawa yayi yana kallon Jasmine dake ta kallonsa, ya buda ido hade da mata murmushi, sunkuyar da kai tayi, ya ja motar suka bar wajen, cikin minti ashirin ya isa gidan Dr Sumayya, bakin gate yayi parking ya kirata, tana dagawa yace ""Ga ni a waje"" tace ""Toh ka shigo mana"" yace ""Ohk"" bude mota yayi ya fito ya xagaya ya bude mata ta fito ya rufe sannan yace ""let go"" a hankali tace ""Ohk"" wara ido yayi ya gyada mata kai yace ""Good"" daga haka ya fara tafiya ta bi bayansa, Dr Sumayya ce ta bude masu kofa tana murmushi tace ""Sannu da xuwa Dr, ashe tare da bakuwa ku ke"" yace ""Exactly Mrs Sumayya"" parlor suka shigo tace ""Sannun ku da xuwa"" xaunawa tayi suka kuma gaisawa, ya tambayeta yara tace sun tafi sch, yace ""Maa sha Allah, bakuwata na kawo maki ta d'an yi kwana biyu"" ta kalli Jasmine tace ""Da gaske?"" Yace ""Serious"" murmushi tayi tace ""Ohh she's welcome, budurwar ka ce?"" D'an wara ido yayi yace ""No, no, xan ma iya cewa patient dita ce"" Dr Sumayya ta kyalkyale da dariya tace ""Ohhh I see"" murmushi yayi yace ""Ohhh serious"" kallon Jasmine tayi tace ""Sannu 'yan mata ina kwanan mu"" El-ameen ya kalleta ya dawo gefenta yace ""Tell her good morning jewel"" kallon matar Jasmine tayi a hankali tace ""Good morning"" matar ta dan bude ido tana dariya tace ""Toh fa"" murmushi El-ameen yayi yace ""She just recovered from posttraumatic stress disorder, and tayi loosing memory yanxu"" Dr Sumayya jikinta yayi sanyi tace ""Allahu Akbar, toh ina iyayenta"" girgixa kai yayi yace ""Its a long story Dr, bamu san iyayenta ba, Abokina Captain Junaid ne helper dinta, shi ya tsinto ta ya bada suggestion in mata treatment, gaba daya expenses din kuma shi yayi volunteer",livelihoods_and_work,Driving and visiting hotel,public_interest,,safe,false,,,
